movieId,title,genres
7924,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),Action|Adventure|Animation
7925,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),Action|Adventure|Animation
7926,Cleanskin (2012),Crime|Drama|Thriller
7927,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX
7928,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),Action|Adventure|Animation|Fantasy
7929,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy
7930,Beasts of the Southern Wild (2012),Drama|Fantasy
7931,Savages (2012),Crime|Drama|Thriller
7932,"Firm, The (2009)",Drama
7933,Spirit Camp (2009),Horror
7934,Geri's Game (1997),Animation|Children
7935,Some Guy Who Kills People (2011),Comedy|Thriller
7936,Treasure Island (2012),Adventure
7937,"Watch, The (2012)",Comedy|Sci-Fi
7938,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery
7939,2 Days in New York (2012),Comedy
7940,Killer Joe (2011),Crime|Thriller
7941,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),Action|Adventure|Animation
7942,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation
7943,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller
7944,"Christmas Carol, A (1999)",Drama|Fantasy
7945,Goodbye Charlie (1964),Comedy|Fantasy|Romance
7946,For the Birds (2000),Animation|Children|Comedy
7947,Ruby Sparks (2012),Comedy|Fantasy|Romance
7948,Total Recall (2012),Action|Sci-Fi|Thriller
7949,"Angels' Share, The (2012)",Comedy|Drama
7950,"Immature, The (Immaturi) (2011)",Comedy
7951,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),Action|Adventure|Animation
7952,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation
7953,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation
7954,Sidewalls (Medianeras) (2011),Drama
7955,Skyfall (2012),Action|Adventure|Thriller|IMAX
7956,Hands Over the City (Le mani sulla città) (1963),Drama
7957,"Campaign, The (2012)",Comedy
7958,Brake (2012),Crime|Thriller
7959,Hope Springs (2012),Comedy|Drama
7960,"Queen of Versailles, The (2012)",Documentary
7961,ParaNorman (2012),Adventure|Animation|Comedy
7962,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy
7963,Broken (2012),Drama
7964,6 Days to Air: The Making of South Park (2011),Documentary
7965,Premium Rush (2012),Action|Thriller
7966,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy
7967,Lawless (2012),Crime|Drama
7968,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror
7969,Prime Suspect 3 (1993),Crime|Drama|Mystery
7970,Searching for Sugar Man (2012),Documentary
7971,Prime Suspect 6: The Last Witness (2003),Drama|Thriller
7972,Prime Suspect: The Lost Child (1995),Drama|Mystery
7973,Conception (2011),Comedy|Romance
7974,Paradise Lost 3: Purgatory (2011),Documentary
7975,"Words, The (2012)",Drama|Romance
7976,Pitch Perfect (2012),Comedy|Musical
7977,Samsara (2011),Documentary
7978,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi
7979,Looper (2012),Action|Crime|Sci-Fi
7980,That's My Boy (2012),Comedy
7981,Robot & Frank (2012),Comedy|Drama|Sci-Fi
7982,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX
7983,Lola Versus (2012),Comedy|Romance
7984,"Master, The (2012)",Drama
7985,Dredd (2012),Action|Sci-Fi
7986,End of Watch (2012),Crime|Drama|Thriller
7987,V/H/S (2012),Horror|Thriller
7988,"Perks of Being a Wallflower, The (2012)",Drama|Romance
7989,"Hunt, The (Jagten) (2012)",Drama
7990,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi
7991,Taken 2 (2012),Action|Crime|Drama|Thriller
7992,House at the End of the Street (2012),Horror|Thriller
7993,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance
7994,Love Lasts Three Years (L'amour dure trois ans) (2011),Comedy|Drama|Romance
7995,"Tall Man, The (2012)",Crime|Drama|Mystery
7996,LOL (2012),Comedy|Drama|Romance
7997,Rust and Bone (De rouille et d'os) (2012),Drama|Romance
7998,Marley (2012),Documentary
7999,Frankenweenie (2012),Animation|Comedy|Horror|IMAX
8000,Sinister (2012),Horror|Thriller
8001,"Thing: Terror Takes Shape, The (1998)",Documentary
8002,Hotel Transylvania (2012),Animation|Children|Comedy
8003,Side by Side (2012),Documentary
8004,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),Action|Crime|Mystery
8005,Argo (2012),Drama|Thriller
8006,Seven Psychopaths (2012),Comedy|Crime
8007,Liberal Arts (2012),Comedy|Drama
8008,Catch .44 (2011),Action|Drama|Thriller
8009,[REC]³ 3 Génesis (2012),Horror|Thriller
8010,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy
8011,Paranormal Activity 4 (2012),Horror|IMAX
8012,Alex Cross (2012),Action|Crime|Mystery|Thriller
8013,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
8014,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy
8015,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller
8016,Here Comes the Boom (2012),Action|Comedy
8017,Mental (2012),Comedy|Drama
8018,Killing Them Softly (2012),Crime|Drama|Thriller
8019,"Imposter, The (2012)",Documentary
8020,"Sessions, The (Surrogate, The) (2012)",Drama
8021,Smashed (2012),Comedy|Drama
8022,Wreck-It Ralph (2012),Animation|Comedy
8023,Silver Linings Playbook (2012),Comedy|Drama
8024,Flight (2012),Drama
8025,Anna Karenina (2012),Drama
8026,Life of Pi (2012),Adventure|Drama|IMAX
8027,"Man with the Iron Fists, The (2012)",Action|Adventure|Crime
8028,"Bay, The (2012)",Horror|Sci-Fi|Thriller
8029,Himizu (2011),Children|Crime|Drama
8030,Jackass 3.5 (2011),Comedy|Documentary
8031,Indie Game: The Movie (2012),Documentary
8032,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi
8033,Lincoln (2012),Drama|War
8034,Nature Calls (2012),Comedy
8035,Vamps (2012),Comedy|Horror|Romance
8036,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX
8037,10 Years (2011),Comedy|Drama|Romance
8038,Red Dawn (2012),Action|War
8039,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX
8040,"Fantastic Fear of Everything, A (2012)",Comedy
8041,Deadfall (2012),Crime|Drama|Thriller
8042,Byzantium (2012),Drama|Fantasy|Thriller
8043,Paperman (2012),Animation|Comedy|Romance
8044,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",Action|Comedy
8045,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),Action|Comedy
8046,Hitchcock (2012),Drama
8047,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance
8048,Redline (2009),Action|Animation|Sci-Fi
8049,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),Action|Comedy|Crime
8050,My Lucky Stars (Fuk sing go jiu) (1985),Action|Comedy
8051,"Money Money Money (L'aventure, c'est l'aventure) (1972)",Adventure|Comedy
8052,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",Animation|Comedy
8053,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX
8054,Hyde Park on Hudson (2012),Comedy|Drama
8055,How to Make Love to a Woman (2010),Comedy|Romance
8056,Zero Dark Thirty (2012),Action|Drama|Thriller
8057,Fire with Fire (2012),Action|Crime|Drama
8058,Warm Bodies (2013),Comedy|Horror|Romance
8059,Wrong (2012),Comedy|Drama
8060,Playing for Keeps (2012),Comedy|Romance
8061,"Guilt Trip, The (2012)",Comedy
8062,Jack Reacher (2012),Action|Crime|Thriller
8063,Django Unchained (2012),Action|Drama|Western
8064,This Is 40 (2012),Drama
8065,I Bought a Vampire Motorcycle (1990),Comedy|Horror
8066,Ice Cream Man (1995),Comedy|Horror
8067,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller
8068,"Misérables, Les (2012)",Drama|Musical|Romance|IMAX
8069,Campfire Tales (1997),Horror
8070,Parental Guidance (2012),Comedy
8071,John Dies at the End (2012),Comedy|Fantasy|Horror
8072,"Misérables, Les (2000)",Drama|Romance
8073,Promised Land (2012),Drama
8074,English Vinglish (2012),Comedy|Drama
8075,Fish Story (Fisshu sutôrî) (2009),Comedy
8076,Texas Chainsaw 3D (2013),Horror|Mystery|Thriller
8077,Gangster Squad (2013),Action|Crime|Drama
8078,"Iceman, The (2012)",Crime|Drama|Thriller
8079,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi
8080,"Batman: The Dark Knight Returns, Part 2 (2013)",Action|Animation
8081,Everything or Nothing: The Untold Story of 007 (2012),Documentary
8082,Codependent Lesbian Space Alien Seeks Same (2011),Comedy|Romance|Sci-Fi
8083,"Last Stand, The (2013)",Action|Crime|Thriller
8084,Upstream Color (2013),Romance|Sci-Fi|Thriller
8085,Shadow Dancer (2012),Crime|Drama|Thriller
8086,Human Planet (2011),Documentary
8087,Comme un chef (2012),Comedy
8088,Movie 43 (2013),Comedy
8089,"Pervert's Guide to Ideology, The (2012)",Documentary
8090,Sightseers (2012),Comedy
8091,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX
8092,Jim Jefferies: Fully Functional (EPIX) (2012),Comedy
8093,Why Stop Now (2012),Comedy|Drama
8094,Tabu (2012),Drama|Romance
8095,Upside Down (2012),Drama|Romance|Sci-Fi
8096,"Liability, The (2012)",Action|Thriller
8097,Angst  (1983),Drama|Horror
8098,Stand Up Guys (2012),Comedy|Crime
8099,Side Effects (2013),Crime|Drama|Mystery|Thriller
8100,Identity Thief (2013),Comedy|Crime
8101,"ABCs of Death, The (2012)",Horror
8102,Beautiful Creatures (2013),Drama|Fantasy|Romance
8103,"Good Day to Die Hard, A (2013)",Action|Crime|Thriller|IMAX
8104,21 and Over (2013),Comedy
8105,Safe Haven (2013),Drama|Mystery|Romance
8106,Frozen Planet (2011),Documentary
8107,"Act of Killing, The (2012)",Documentary
8108,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller
8109,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi
8110,Before Midnight (2013),Drama|Romance
8111,Snitch (2013),Action|Drama|Thriller
8112,Dark Skies (2013),Horror|Sci-Fi|Thriller
8113,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama
8114,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX
8115,Maniac Cop 2 (1990),Action|Horror|Thriller
8116,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX
8117,Wadjda (2012),Drama
8118,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",Comedy
8119,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical
8120,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX
8121,Stoker (2013),Drama|Mystery|Thriller
8122,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX
8123,"Croods, The (2013)",Adventure|Animation|Comedy
8124,"Incredible Burt Wonderstone, The (2013)",Comedy
8125,"Call, The (2013)",Drama|Thriller
8126,Olympus Has Fallen (2013),Action|Thriller
8127,"First Time, The (2012)",Comedy|Drama|Romance
8128,Mezzo Forte (1998),Action|Animation|Comedy
8129,"Place Beyond the Pines, The (2012)",Crime|Drama
8130,"Brass Teapot, The (2012)",Comedy|Fantasy|Thriller
8131,Phil Spector (2013),Drama
8132,"Host, The (2013)",Action|Adventure|Romance
8133,Admission (2013),Comedy|Romance
8134,Evil Dead (2013),Horror
8135,Trance (2013),Crime|Thriller
8136,"Perfect Plan, A (Plan parfait, Un) (2012)",Adventure|Comedy|Romance
8137,Oblivion (2013),Action|Adventure|Sci-Fi|IMAX
8138,Dark Tide (2012),Adventure|Drama|Thriller
8139,42 (2013),Drama
8140,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy
8141,Disconnect (2012),Drama|Thriller
8142,"Invincible Iron Man, The (2007)",Animation
8143,Yongary: Monster from the Deep (1967),Children|Horror|Sci-Fi
8144,Pain & Gain (2013),Action|Comedy|Crime
8145,Hulk Vs. (2009),Animation
8146,Resolution (2012),Horror|Thriller
8147,Grabbers (2012),Comedy|Horror|Sci-Fi
8148,Justice League: Doom (2012) ,Action|Animation|Fantasy
8149,"Grandmaster, The (Yi dai zong shi) (2013)",Action|Drama|IMAX
8150,This Is the End (2013),Action|Comedy
8151,Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX
8152,"English Teacher, The (2013)",Comedy|Drama
8153,Mud (2012),Adventure|Crime|Drama
8154,Bill Hicks: Revelations (1993),Comedy
8155,Pawn (2013),Crime|Thriller
8156,Shaolin Temple (Shao Lin si) (1976),Action|Adventure|Drama
8157,Syrup (2013),Comedy|Drama
8158,"Great Gatsby, The (2013)",Drama
8159,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX
8160,"Internship, The (2013)",Comedy
8161,Darkon (2006),Documentary|Fantasy
8162,Mimino (1977),Comedy
8163,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy
8164,Only God Forgives (2013),Drama|Thriller
8165,"Hangover Part III, The (2013)",Comedy
8166,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Action|Crime|Thriller|IMAX
8167,Epic (2013),Adventure|Animation|Fantasy
8168,Captain America (1979),Action|Drama
8169,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),Documentary
8170,"Rink, The (1916)",Comedy
8171,Captain America II: Death Too Soon (1979),Action|Crime
8172,Down Terrace (2009),Comedy|Crime|Drama
8173,Frances Ha (2012),Comedy|Drama
8174,"Lords of Salem, The (2012)",Horror|Thriller
8175,Behind the Candelabra (2013),Drama
8176,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),Documentary
8177,With Great Power: The Stan Lee Story (2012),Documentary
8178,After Earth (2013),Action|Adventure|Sci-Fi|IMAX
8179,Now You See Me (2013),Crime|Mystery|Thriller
8180,Inhuman Resources (Redd Inc.) (2012),Horror|Thriller
8181,"Way, Way Back, The (2013)",Comedy|Drama
8182,Much Ado About Nothing (2012),Comedy|Drama|Romance
8183,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX
8184,"Kings of Summer, The (2013)",Comedy
8185,"Purge, The (2013)",Crime|Horror|Thriller
8186,Rapture-Palooza (2013),Comedy|Fantasy
8187,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary
8188,"Bling Ring, The (2013)",Crime|Drama
8189,Monsters University (2013),Adventure|Animation|Comedy
8190,Schlussmacher (2013),Comedy
8191,Fullmetal Alchemist: The Sacred Star of Milos (2011),Action|Adventure|Animation
8192,Maniac (2012),Horror|Thriller
8193,Not Suitable for Children (2012),Comedy|Romance
8194,Pacific Rim (2013),Action|Adventure|Sci-Fi|IMAX
8195,LEGO Batman: The Movie - DC Heroes Unite (2013),Action|Adventure|Animation
8196,"Best Offer, The (Migliore offerta, La) (2013)",Thriller
8197,Adam and Eve (National Lampoon's Adam & Eve) (2005),Comedy|Drama|Romance
8198,World War Z (2013),Action|Drama|Horror|IMAX
8199,Elysium (2013),Action|Drama|Sci-Fi|IMAX
8200,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX
8201,White House Down (2013),Action|Drama|Thriller|IMAX
8202,"World's End, The (2013)",Action|Comedy|Sci-Fi
8203,Redemption (Hummingbird) (2013),Action|Crime|Thriller
8204,"Heat, The (2013)",Action|Comedy|Crime
8205,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX
8206,Passion (2012),Crime|Drama|Mystery|Thriller
8207,V/H/S/2 (2013),Horror|Thriller
8208,"Knot, The (2012)",Comedy|Romance
8209,The Spectacular Now (2013),Comedy|Drama|Romance
8210,"Lifeguard, The (2013)",Comedy|Drama
8211,Sharknado (2013),Sci-Fi
8212,Craig Ferguson: I'm Here To Help (2013),Comedy|Documentary
8213,Stuck in Love (2012),Comedy|Drama|Romance
8214,Class Act (1992),Comedy
8215,Fruitvale Station (2013),Drama
8216,R.I.P.D. (2013),Action|Comedy|Fantasy
8217,"Field in England, A (2013)",Drama|Fantasy|Thriller|War
8218,"Conjuring, The (2013)",Horror|Thriller
8219,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy
8220,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi
8221,Drinking Buddies (2013),Comedy|Drama|Romance
8222,Red 2 (2013),Action|Comedy|Crime|Thriller
8223,Coffee Town (2013),Comedy
8224,Revenge for Jolly! (2012),Comedy|Drama
8225,2 Guns (2013),Action|Comedy|Crime
8226,Blue Jasmine (2013),Drama
8227,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama
8228,3 dev adam (Three Giant Men) (1973) ,Action|Adventure|Sci-Fi
8229,Louis C.K.: Oh My God (2013),Comedy
8230,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy
8231,"Smurfs 2, The (2013)",Animation|Children|Comedy
8232,Alan Partridge: Alpha Papa (2013),Comedy
8233,Man of Tai Chi (2013),Action|IMAX
8234,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime
8235,We're the Millers (2013),Comedy|Crime
8236,Grown Ups 2 (2013),Comedy
8237,Kick-Ass 2 (2013),Action|Comedy|Crime
8238,Riddick (2013),Action|Sci-Fi|Thriller|IMAX
8239,Planes (2013),Adventure|Animation|Comedy
8240,Blackfish (2013),Documentary
8241,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance
8242,Jobs (2013),Drama
8243,Lee Daniels' The Butler (2013),Drama
8244,In a World... (2013),Comedy
8245,About Time (2013),Drama|Fantasy|Romance
8246,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi
8247,You're Next (2011),Horror|Thriller
8248,Maria Bamford: The Special Special Special! (2012),Comedy
8249,Getaway (2013),Action|Crime
8250,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",Adventure|Animation|Sci-Fi
8251,Rage of Honor (1987),Action|Crime
8252,Gravity (2013),Action|Sci-Fi|IMAX
8253,What If (2013),Comedy|Drama|Romance
8254,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi
8255,Prisoners (2013),Drama|Mystery|Thriller
8256,Austenland (2013),Comedy|Romance
8257,Insidious: Chapter 2 (2013),Horror|Thriller
8258,Rush (2013),Action|Drama
8259,"Family, The (2013)",Action|Comedy|Crime
8260,Short Term 12 (2013),Drama
8261,Collision Course (1989),Action|Comedy|Thriller
8262,"To Do List, The (2013)",Comedy
8263,Inescapable (2012),Action|Drama|War
8264,Nebraska (2013),Adventure|Drama
8265,Enough Said (2013),Comedy|Drama|Romance
8266,Don Jon (2013),Comedy|Drama|Romance
8267,Mood Indigo (L'écume des jours) (2013),Drama|Fantasy
8268,"Century of the Self, The (2002)",Documentary
8269,Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure|Comedy
8270,Bad Milo (Bad Milo!) (2013),Comedy|Horror
8271,Runner Runner (2013),Crime|Drama|Thriller
8272,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance
8273,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy
8274,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX
8275,"All Dogs Christmas Carol, An (1998)",Animation|Children|Comedy|Musical
8276,Machete Kills (Machete 2) (2013),Action|Crime|Thriller
8277,Filth (2013),Comedy|Crime|Drama
8278,Escape Plan (2013),Action|Mystery|Thriller
8279,"Thief of Paris, The (Le voleur) (1967)",Comedy|Crime|Drama
8280,Carrie (2013),Drama|Horror
8281,UnHung Hero (2013),Documentary
8282,"Counselor, The (2013)",Crime|Drama|Thriller
8283,Escape From Tomorrow (2013),Drama|Fantasy|Horror
8284,"Double, The (2013)",Comedy|Drama|Thriller
8285,12 Years a Slave (2013),Drama
8286,All Is Lost (2013),Action|Adventure|Drama
8287,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX
8288,Jackass Presents: Bad Grandpa (2013),Comedy
8289,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX
8290,Dallas Buyers Club (2013),Drama
8291,"Selfish Giant, The (2013)",Drama
8292,Last Vegas (2013),Comedy|Drama|Romance
8293,Philomena (2013),Comedy|Drama
8294,"Book Thief, The (2013)",Children|Drama|War
8295,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX
8296,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX
8297,47 Ronin (2013),Action|Adventure|Fantasy
8298,Delivery Man (2013),Comedy
8299,Charlie Countryman (2013),Action|Comedy|Romance
8300,Red Flag (2012),Comedy|Drama|Romance
8301,"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi
8302,Guilty of Romance (Koi no tsumi) (2011) ,Crime|Drama|Horror
8303,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance
8304,Inside Llewyn Davis (2013),Drama
8305,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama
8306,Homefront (2013),Action|Crime|Thriller
8307,Mandela: Long Walk to Freedom (2013),Drama
8308,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama
8309,All is Bright (2013),Comedy|Drama
8310,Tim's Vermeer (2013),Documentary
8311,American Hustle (2013),Crime|Drama
8312,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
8313,Her (2013),Drama|Romance|Sci-Fi
8314,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi
8315,"Christmas Carol, A (1977)",Drama|Fantasy
8316,Lone Survivor (2013),Action|Drama|Thriller|War
8317,Saving Mr. Banks (2013),Comedy|Drama
8318,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Action|Drama
8319,Oldboy (2013),Action|Drama|Mystery
8320,Dampfnudelblues (2013),Comedy|Crime
8321,Anchorman 2: The Legend Continues (2013),Comedy
8322,Snowpiercer (2013),Action|Drama|Sci-Fi
8323,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),Comedy|Drama|War
8324,Guest from the Future (Gostya iz buduschego) (1985),Adventure|Drama|Sci-Fi
8325,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance
8326,Haunter (2013),Horror|Mystery|Thriller
8327,Wrong Cops (2013),Comedy|Crime
8328,"Muppet Christmas: Letters to Santa, A (2008)",Children|Comedy
8329,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller
8330,"Fuck You, Goethe (Fack Ju Göhte) (2013)",Comedy
8331,High School (2010),Comedy
8332,Grudge Match (2013),Comedy
8333,Highlander: The Search for Vengeance (2007),Action|Adventure|Fantasy
8334,Only Lovers Left Alive (2013),Drama|Horror|Romance
8335,Cats (1998),Musical
8336,MacGyver: Trail to Doomsday (1994),Action|Adventure
8337,Bad Karma (2012),Thriller
8338,Hunting Elephants (2013),Comedy|Crime
8339,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX
8340,Freezer (2014),Action|Thriller
8341,We Are What We Are (2013),Drama|Horror|Mystery|Thriller
8342,Dragon ball Z 04: Lord Slug (1991),Animation|Children
8343,Chinese Puzzle (Casse-tête chinois) (2013),Comedy|Romance
8344,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),Action|Adventure|Animation|Children
8345,Ride Along (2014),Action|Comedy
8346,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX
8347,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX
8348,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drama
8349,Ernest & Célestine (Ernest et Célestine) (2012),Adventure|Animation|Children|Comedy|Drama|Romance
8350,Drift (2013),Drama
8351,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX
8352,Better Living Through Chemistry (2014),Comedy|Drama
8353,Nymphomaniac: Volume I (2013),Drama
8354,Enemy (2013),Mystery|Thriller
8355,Wonder Woman (2009),Action|Adventure|Animation|Fantasy
8356,"Monuments Men, The (2014)",Action|Drama|War
8357,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy
8358,RoboCop (2014),Action|Crime|Sci-Fi|IMAX
8359,"Art of the Steal, The (2013)",Crime
8360,Nymphomaniac: Volume II (2013),Drama|Mystery
8361,Knights of Badassdom (2013),Adventure|Comedy|Fantasy
8362,Venus in Fur (La Vénus à la fourrure) (2013),Drama
8363,Date and Switch (2014),Comedy
8364,"Zero Theorem, The (2013)",Drama|Fantasy|Sci-Fi
8365,Winter's Tale (2014),Drama|Fantasy|Mystery
8366,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action|Comedy|Crime
8367,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary
8368,Cold Comes the Night (2013),Crime|Drama|Thriller
8369,Chouchou (2003),Comedy
8370,Someone Marry Barry (2014),Comedy
8371,About Last Night (2014),Comedy|Romance
8372,"Grand Budapest Hotel, The (2014)",Comedy|Drama
8373,"Oversimplification of Her Beauty, An (2012)",Animation|Comedy|Drama|Romance
8374,Bring It On: Fight to the Finish (2009),Comedy
8375,That Awkward Moment (2014),Comedy|Romance
8376,Interstellar (2014),Sci-Fi|IMAX
8377,3 Days to Kill (2014),Action|Crime|Drama
8378,Welcome to the Jungle (2013),Comedy
8379,Non-Stop (2014),Action|Mystery|Thriller
8380,Wrinkles (Arrugas) (2011),Animation|Drama
8381,"Garden of Words, The (Koto no ha no niwa) (2013)",Animation|Romance
8382,300: Rise of an Empire (2014),Action|Drama|War|IMAX
8383,Particle Fever (2013),Documentary
8384,"Bag Man, The (2014)",Crime|Drama|Thriller
8385,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy
8386,Under the Skin (2013),Horror|Sci-Fi|Thriller
8387,Need for Speed (2014),Action|Crime|Drama|IMAX
8388,Barefoot (2014),Comedy|Drama|Romance
8389,Veronica Mars (2014),Comedy|Crime|Drama
8390,Bad Words (2013),Comedy
8391,Son of God (2014),Drama
8392,Puss in Boots: The Three Diablos (2012),Animation|Comedy
8393,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action|Drama
8394,Ocho apellidos vascos (2014),Comedy
8395,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX
8396,Noah (2014),Adventure|Drama|IMAX
8397,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy
8398,King of Comedy (Hei kek ji wong) (1999),Comedy|Drama|Romance
8399,13 Sins (2014),Horror|Thriller
8400,Muppets Most Wanted (2014),Adventure|Comedy|Crime
8401,Me and you (io e te) (2012),Drama
